48687915,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48892959,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49102884,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49308174,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49515628,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49725424,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49931267,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50136345,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50344433,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50550683,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50758080,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50964457,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51169984,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51377573,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51585508,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51791626,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52000144,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52211701,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52418596,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52632864,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52836263,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53046319,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53254935,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53461834,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53670271,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53879642,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54087816,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54295971,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54501214,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54706368,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54913474,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55118608,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
